SYMBOL,INTERVAL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
HDFC.NS,D,12/14/2000 12:00:00 AM,55.500001,55.985001,55.150001,55.330001,426519.9936
HDFC.NS,D,12/15/2000 12:00:00 AM,55.700001,56.500001,54.010001,56.045001,1240069.982
HDFC.NS,D,12/18/2000 12:00:00 AM,55.500001,55.900001,54.900001,55.530001,1148609.983
HDFC.NS,D,12/19/2000 12:00:00 AM,55.600001,56.000001,55.100001,55.650001,791099.9882
HDFC.NS,D,12/20/2000 12:00:00 AM,55.550001,55.695001,54.910001,55.475001,936639.986
HDFC.NS,D,12/21/2000 12:00:00 AM,55.050001,55.300001,53.905001,54.505001,1080569.984
HDFC.NS,D,12/22/2000 12:00:00 AM,55.000001,55.300001,54.515001,54.930001,459869.9931
HDFC.NS,D,12/26/2000 12:00:00 AM,55.500001,56.000001,54.000001,54.275001,683879.9898
HDFC.NS,D,12/27/2000 12:00:00 AM,53.510001,54.000001,53.010001,53.660001,298219.9956
HDFC.NS,D,12/28/2000 12:00:00 AM,53.325001,54.300001,53.000001,53.870001,363219.9946
HDFC.NS,D,12/29/2000 12:00:00 AM,54.400001,54.400001,53.710001,54.180001,279359.9958
HDFC.NS,D,1/1/2001 00:00:00,53.810001,54.390001,53.615001,53.825001,110019.9984
HDFC.NS,D,1/2/2001 00:00:00,53.610001,54.490001,53.510001,54.215001,481419.9928
HDFC.NS,D,1/3/2001 00:00:00,54.100001,55.485001,54.000001,55.215001,836289.9875
HDFC.NS,D,1/4/2001 00:00:00,56.000001,56.800001,54.700001,55.060001,709969.9894
HDFC.NS,D,1/5/2001 00:00:00,55.500001,58.900001,55.500001,58.330001,3348549.95
HDFC.NS,D,1/8/2001 00:00:00,58.380001,59.900001,58.000001,58.935001,1344309.98
HDFC.NS,D,1/9/2001 00:00:00,58.900001,59.900001,58.510001,59.560001,1280019.981
HDFC.NS,D,1/10/2001 00:00:00,58.900001,59.500001,56.005001,57.245001,1747249.974
HDFC.NS,D,1/11/2001 00:00:00,56.510001,56.510001,54.800001,55.115001,877649.9869
HDFC.NS,D,1/12/2001 00:00:00,55.500001,56.200001,54.505001,54.785001,818249.9878
HDFC.NS,D,1/15/2001 12:00:00 AM,55.000001,55.260001,53.450001,53.635001,295389.9956
HDFC.NS,D,1/16/2001 12:00:00 AM,53.200001,54.500001,52.500001,52.935001,429009.9936
HDFC.NS,D,1/17/2001 12:00:00 AM,54.200001,54.280001,53.000001,53.155001,580829.9913
HDFC.NS,D,1/18/2001 12:00:00 AM,52.600001,54.100001,52.600001,52.990001,473709.9929
HDFC.NS,D,1/19/2001 12:00:00 AM,53.000001,53.800001,51.000001,51.500001,1382739.979
HDFC.NS,D,1/22/2001 12:00:00 AM,52.100001,52.375001,50.000001,50.550001,1101439.984
HDFC.NS,D,1/23/2001 12:00:00 AM,50.000001,51.520001,49.310001,49.550001,776359.9884
HDFC.NS,D,1/24/2001 12:00:00 AM,50.500001,52.390001,50.100001,51.385001,1409699.979
HDFC.NS,D,1/25/2001 12:00:00 AM,51.980001,55.400001,51.890001,54.525001,2031179.97
HDFC.NS,D,1/29/2001 12:00:00 AM,53.250001,58.890001,50.615001,58.220001,3795269.943
HDFC.NS,D,1/30/2001 12:00:00 AM,58.500001,59.200001,55.110001,55.890001,1983869.97
HDFC.NS,D,1/31/2001 12:00:00 AM,55.500001,57.700001,55.300001,55.485001,1190809.982
HDFC.NS,D,2/1/2001 00:00:00,54.700001,56.300001,54.500001,55.515001,737149.989
HDFC.NS,D,2/2/2001 00:00:00,55.300001,58.000001,55.300001,57.385001,1898669.972
HDFC.NS,D,2/5/2001 00:00:00,57.500001,58.290001,55.380001,55.865001,1214429.982
HDFC.NS,D,2/6/2001 00:00:00,55.565001,57.000001,55.125001,55.455001,939339.986
HDFC.NS,D,2/7/2001 00:00:00,56.300001,56.800001,55.600001,55.845001,643309.9904
HDFC.NS,D,2/8/2001 00:00:00,56.275001,58.300001,56.275001,57.325001,1827439.973
HDFC.NS,D,2/9/2001 00:00:00,57.800001,60.500001,57.790001,59.305001,3965739.941
HDFC.NS,D,2/12/2001 00:00:00,59.700001,60.000001,57.500001,57.875001,1316819.98
HDFC.NS,D,2/13/2001 12:00:00 AM,58.000001,58.200001,57.150001,57.475001,854379.9873
HDFC.NS,D,2/14/2001 12:00:00 AM,57.200001,57.900001,57.025001,57.110001,342529.9949
HDFC.NS,D,2/15/2001 12:00:00 AM,57.400001,58.780001,57.105001,57.435001,855859.9872
HDFC.NS,D,2/16/2001 12:00:00 AM,58.400001,58.400001,56.500001,56.740001,777729.9884
HDFC.NS,D,2/19/2001 12:00:00 AM,57.475001,57.900001,56.620001,57.770001,581259.9913
HDFC.NS,D,2/20/2001 12:00:00 AM,57.800001,57.800001,56.650001,56.860001,618539.9908
HDFC.NS,D,2/21/2001 12:00:00 AM,57.050001,57.400001,56.330001,56.790001,392909.9941
HDFC.NS,D,2/22/2001 12:00:00 AM,57.000001,57.200001,54.000001,56.280001,749809.9888
HDFC.NS,D,2/23/2001 12:00:00 AM,56.100001,57.175001,55.110001,55.560001,634439.9905
HDFC.NS,D,2/26/2001 12:00:00 AM,56.400001,57.580001,55.720001,56.970001,776209.9884
HDFC.NS,D,2/27/2001 12:00:00 AM,57.400001,59.700001,57.400001,59.130001,1927789.971
HDFC.NS,D,2/28/2001 12:00:00 AM,59.700001,62.100001,58.675001,59.350001,7308189.891
HDFC.NS,D,3/1/2001 00:00:00,60.475001,60.900001,58.605001,59.850001,3468219.948
HDFC.NS,D,3/2/2001 00:00:00,60.500001,60.800001,55.300001,55.610001,2408839.964
HDFC.NS,D,3/5/2001 00:00:00,55.510001,57.400001,51.640001,52.615001,2452809.963
HDFC.NS,D,3/7/2001 00:00:00,54.900001,55.000001,53.000001,54.405001,1049119.984
HDFC.NS,D,3/8/2001 00:00:00,54.800001,54.800001,53.700001,54.080001,618619.9908
HDFC.NS,D,3/9/2001 00:00:00,53.110001,55.000001,51.130001,54.035001,833989.9876
HDFC.NS,D,3/12/2001 00:00:00,54.025001,55.900001,54.000001,54.505001,931679.9861
HDFC.NS,D,3/13/2001 12:00:00 AM,53.505001,55.300001,53.000001,54.600001,1463509.978
HDFC.NS,D,3/14/2001 12:00:00 AM,51.100001,60.320001,51.100001,59.400001,814589.9879
HDFC.NS,D,3/15/2001 12:00:00 AM,59.000001,60.000001,56.225001,57.270001,373229.9944
HDFC.NS,D,3/16/2001 12:00:00 AM,56.600001,58.800001,56.000001,57.185001,447949.9933
HDFC.NS,D,3/19/2001 12:00:00 AM,57.200001,57.400001,56.400001,56.945001,151459.9977
HDFC.NS,D,3/20/2001 12:00:00 AM,56.950001,56.950001,55.400001,55.680001,247289.9963
HDFC.NS,D,3/21/2001 12:00:00 AM,55.650001,57.990001,54.850001,56.880001,321559.9952
HDFC.NS,D,3/22/2001 12:00:00 AM,57.200001,58.900001,57.200001,58.640001,592289.9912
HDFC.NS,D,3/23/2001 12:00:00 AM,58.600001,59.000001,58.400001,58.620001,683869.9898
HDFC.NS,D,3/26/2001 12:00:00 AM,58.400001,58.600001,57.500001,57.885001,139559.9979
HDFC.NS,D,3/27/2001 12:00:00 AM,58.000001,58.900001,57.800001,58.670001,219799.9967
HDFC.NS,D,3/28/2001 12:00:00 AM,58.800001,59.190001,57.255001,57.425001,107229.9984
HDFC.NS,D,3/29/2001 12:00:00 AM,57.000001,57.490001,56.325001,56.720001,156149.9977
HDFC.NS,D,3/30/2001 12:00:00 AM,56.900001,56.900001,54.105001,54.640001,355109.9947
HDFC.NS,D,4/2/2001 00:00:00,54.100001,57.400001,52.000001,56.840001,902809.9865
HDFC.NS,D,4/3/2001 00:00:00,56.300001,58.690001,56.300001,57.835001,596919.9911
HDFC.NS,D,4/4/2001 00:00:00,57.000001,57.400001,55.520001,56.045001,136319.998
HDFC.NS,D,4/6/2001 00:00:00,57.000001,58.000001,55.800001,56.045001,147879.9978
HDFC.NS,D,4/9/2001 00:00:00,56.000001,56.350001,55.005001,55.260001,89449.99867
HDFC.NS,D,4/10/2001 00:00:00,55.400001,56.050001,54.750001,55.020001,176169.9974
HDFC.NS,D,4/11/2001 00:00:00,55.800001,55.800001,54.120001,55.135001,203869.997
HDFC.NS,D,4/12/2001 00:00:00,54.300001,57.500001,53.910001,55.525001,869839.987
HDFC.NS,D,4/16/2001 12:00:00 AM,55.800001,58.780001,55.400001,58.500001,691129.9897
HDFC.NS,D,4/17/2001 12:00:00 AM,58.600001,60.000001,58.600001,59.495001,701399.9895
HDFC.NS,D,4/18/2001 12:00:00 AM,57.600001,59.500001,57.170001,57.695001,297179.9956
HDFC.NS,D,4/19/2001 12:00:00 AM,58.500001,59.000001,56.425001,57.120001,269709.996
HDFC.NS,D,4/20/2001 12:00:00 AM,57.005001,57.990001,53.510001,56.955001,139289.9979
HDFC.NS,D,4/23/2001 12:00:00 AM,57.200001,58.600001,57.200001,58.350001,352229.9948
HDFC.NS,D,4/24/2001 12:00:00 AM,58.300001,59.300001,58.250001,58.940001,334649.995
HDFC.NS,D,4/25/2001 12:00:00 AM,58.800001,60.000001,58.400001,59.680001,591169.9912
HDFC.NS,D,4/26/2001 12:00:00 AM,59.900001,59.925001,58.500001,58.720001,138649.9979
HDFC.NS,D,4/27/2001 12:00:00 AM,58.300001,58.700001,57.000001,58.120001,213589.9968
HDFC.NS,D,4/30/2001 12:00:00 AM,58.500001,58.910001,57.200001,57.400001,195139.9971
HDFC.NS,D,5/2/2001 00:00:00,57.500001,59.200001,55.550001,58.955001,343359.9949
HDFC.NS,D,5/3/2001 00:00:00,59.000001,59.500001,58.510001,59.295001,642409.9904
HDFC.NS,D,5/4/2001 00:00:00,59.110001,61.000001,59.000001,60.445001,1335129.98
HDFC.NS,D,5/7/2001 00:00:00,60.500001,62.100001,60.500001,61.175001,763709.9886
HDFC.NS,D,5/8/2001 00:00:00,61.000001,62.200001,60.200001,60.885001,1427269.979
HDFC.NS,D,5/9/2001 00:00:00,61.335001,61.900001,59.000001,59.105001,480179.9928
HDFC.NS,D,5/10/2001 00:00:00,58.900001,60.000001,58.900001,59.105001,138159.9979
HDFC.NS,D,5/11/2001 00:00:00,58.985001,59.600001,58.500001,58.885001,175809.9974
HDFC.NS,D,5/14/2001 12:00:00 AM,58.600001,59.500001,58.490001,59.010001,216239.9968
HDFC.NS,D,5/15/2001 12:00:00 AM,58.310001,60.060001,56.300001,59.455001,328349.9951
HDFC.NS,D,5/16/2001 12:00:00 AM,59.900001,61.400001,59.710001,60.915001,616419.9908
HDFC.NS,D,5/17/2001 12:00:00 AM,61.700001,68.000001,61.700001,67.145001,8420469.875
HDFC.NS,D,5/18/2001 12:00:00 AM,67.505001,70.200001,65.300001,66.010001,3946969.941
HDFC.NS,D,5/21/2001 12:00:00 AM,65.560001,66.900001,64.600001,65.125001,742859.9889
HDFC.NS,D,5/22/2001 12:00:00 AM,66.100001,66.195001,63.700001,64.110001,1909639.972
HDFC.NS,D,5/23/2001 12:00:00 AM,64.400001,65.100001,64.300001,64.995001,1463899.978
HDFC.NS,D,5/24/2001 12:00:00 AM,65.290001,66.400001,65.250001,66.010001,2887419.957
HDFC.NS,D,5/25/2001 12:00:00 AM,66.400001,66.500001,65.510001,66.015001,1526999.977
HDFC.NS,D,5/28/2001 12:00:00 AM,66.005001,66.800001,65.600001,66.465001,2108689.969
HDFC.NS,D,5/29/2001 12:00:00 AM,66.500001,68.400001,66.500001,67.400001,2338349.965
HDFC.NS,D,5/30/2001 12:00:00 AM,66.260001,67.500001,66.260001,67.215001,308509.9954
HDFC.NS,D,5/31/2001 12:00:00 AM,67.000001,67.700001,66.000001,66.310001,275559.9959
HDFC.NS,D,6/1/2001 00:00:00,67.480001,67.480001,66.000001,66.550001,333189.995
HDFC.NS,D,6/4/2001 00:00:00,67.000001,67.000001,65.850001,66.635001,610369.9909
HDFC.NS,D,6/5/2001 00:00:00,66.010001,66.970001,66.005001,66.765001,222659.9967
HDFC.NS,D,6/6/2001 00:00:00,66.505001,66.900001,65.000001,65.210001,308479.9954
HDFC.NS,D,6/7/2001 00:00:00,65.475001,65.475001,64.540001,65.035001,863239.9871
HDFC.NS,D,6/8/2001 00:00:00,65.200001,66.590001,65.000001,66.205001,1654549.975
HDFC.NS,D,6/11/2001 00:00:00,66.500001,67.300001,65.710001,67.000001,2593409.961
HDFC.NS,D,6/12/2001 00:00:00,67.350001,67.500001,65.900001,66.825001,505719.9925
HDFC.NS,D,6/13/2001 12:00:00 AM,66.000001,66.000001,65.200001,65.295001,92519.99862
HDFC.NS,D,6/14/2001 12:00:00 AM,65.800001,65.800001,64.800001,64.945001,430659.9936
HDFC.NS,D,6/15/2001 12:00:00 AM,64.525001,65.600001,64.500001,65.380001,331119.9951
HDFC.NS,D,6/18/2001 12:00:00 AM,65.500001,65.900001,64.630001,65.785001,334899.995
HDFC.NS,D,6/19/2001 12:00:00 AM,65.950001,69.245001,65.950001,66.920001,1279879.981
HDFC.NS,D,6/20/2001 12:00:00 AM,66.610001,67.600001,64.200001,67.440001,357119.9947
HDFC.NS,D,6/21/2001 12:00:00 AM,67.490001,67.500001,66.500001,66.605001,302529.9955
HDFC.NS,D,6/22/2001 12:00:00 AM,66.400001,66.995001,66.265001,66.615001,291989.9956
HDFC.NS,D,6/25/2001 12:00:00 AM,65.705001,67.900001,65.700001,67.480001,644449.9904
HDFC.NS,D,6/26/2001 12:00:00 AM,67.490001,69.900001,66.650001,69.530001,698329.9896
HDFC.NS,D,6/27/2001 12:00:00 AM,68.700001,70.200001,67.600001,68.890001,600909.991
HDFC.NS,D,6/28/2001 12:00:00 AM,68.700001,69.000001,67.500001,67.695001,97059.99855
HDFC.NS,D,6/29/2001 12:00:00 AM,67.770001,69.500001,67.120001,69.030001,332949.995
HDFC.NS,D,7/2/2001 00:00:00,68.400001,68.400001,66.100001,66.235001,38149.99943
HDFC.NS,D,7/3/2001 00:00:00,66.500001,67.490001,65.510001,66.360001,529189.9921
HDFC.NS,D,7/4/2001 00:00:00,62.000001,67.500001,62.000001,66.980001,113489.9983
HDFC.NS,D,7/5/2001 00:00:00,66.660001,66.975001,66.100001,66.490001,91909.99863
HDFC.NS,D,7/6/2001 00:00:00,65.100001,66.800001,65.100001,66.000001,89489.99867
HDFC.NS,D,7/9/2001 00:00:00,66.495001,66.680001,65.000001,65.285001,70969.99894
HDFC.NS,D,7/10/2001 00:00:00,65.035001,66.300001,64.665001,65.055001,172039.9974
HDFC.NS,D,7/11/2001 00:00:00,65.000001,69.500001,65.000001,66.015001,67919.99899
HDFC.NS,D,7/12/2001 00:00:00,65.400001,66.400001,64.900001,65.115001,151699.9977
HDFC.NS,D,7/13/2001 12:00:00 AM,65.300001,67.000001,65.300001,66.410001,886539.9868
HDFC.NS,D,7/16/2001 12:00:00 AM,67.490001,67.490001,65.615001,66.085001,151119.9977
HDFC.NS,D,7/17/2001 12:00:00 AM,66.000001,66.440001,65.700001,65.990001,288909.9957
HDFC.NS,D,7/18/2001 12:00:00 AM,65.100001,66.500001,65.100001,65.985001,135329.998
HDFC.NS,D,7/19/2001 12:00:00 AM,65.890001,66.100001,64.830001,65.450001,611969.9909
HDFC.NS,D,7/20/2001 12:00:00 AM,66.000001,66.000001,62.500001,63.370001,277859.9959
HDFC.NS,D,7/23/2001 12:00:00 AM,63.400001,63.500001,61.500001,62.955001,47969.99929
HDFC.NS,D,7/24/2001 12:00:00 AM,63.005001,63.500001,62.100001,63.325001,102619.9985
HDFC.NS,D,7/25/2001 12:00:00 AM,63.995001,65.000001,63.000001,64.040001,282869.9958
HDFC.NS,D,7/26/2001 12:00:00 AM,62.025001,65.600001,62.025001,65.105001,378049.9944
HDFC.NS,D,7/27/2001 12:00:00 AM,64.000001,71.400001,64.000001,65.745001,140939.9979
HDFC.NS,D,7/30/2001 12:00:00 AM,66.000001,66.000001,64.715001,65.370001,55879.99917
HDFC.NS,D,7/31/2001 12:00:00 AM,65.995001,67.500001,65.900001,67.000001,475819.9929
HDFC.NS,D,8/1/2001 00:00:00,64.500001,69.000001,64.200001,68.075001,228799.9966
HDFC.NS,D,8/2/2001 00:00:00,68.600001,68.600001,66.250001,67.340001,309419.9954
HDFC.NS,D,8/3/2001 00:00:00,67.885001,68.005001,66.710001,67.030001,495969.9926
HDFC.NS,D,8/6/2001 00:00:00,66.995001,67.380001,66.500001,66.985001,617899.9908
HDFC.NS,D,8/7/2001 00:00:00,66.605001,66.605001,65.905001,66.210001,188269.9972
HDFC.NS,D,8/8/2001 00:00:00,66.000001,67.000001,66.000001,66.500001,157629.9977
HDFC.NS,D,8/9/2001 00:00:00,66.000001,67.400001,66.000001,66.710001,309889.9954
HDFC.NS,D,8/10/2001 00:00:00,66.500001,68.800001,66.500001,67.810001,888519.9868
HDFC.NS,D,8/13/2001 12:00:00 AM,67.980001,67.980001,66.000001,66.405001,146539.9978
HDFC.NS,D,8/14/2001 12:00:00 AM,66.500001,66.865001,65.650001,66.290001,161019.9976
HDFC.NS,D,8/16/2001 12:00:00 AM,66.800001,66.800001,65.525001,66.285001,220689.9967
HDFC.NS,D,8/17/2001 12:00:00 AM,67.000001,68.590001,66.550001,68.090001,624669.9907
HDFC.NS,D,8/20/2001 12:00:00 AM,67.795001,69.390001,67.335001,68.900001,241619.9964
HDFC.NS,D,8/21/2001 12:00:00 AM,68.310001,70.445001,68.310001,70.250001,543659.9919
HDFC.NS,D,8/23/2001 12:00:00 AM,69.900001,71.300001,69.125001,71.045001,878869.9869
HDFC.NS,D,8/24/2001 12:00:00 AM,70.980001,70.980001,69.720001,70.225001,360849.9946
HDFC.NS,D,8/27/2001 12:00:00 AM,68.555001,69.985001,67.500001,67.770001,125389.9981
HDFC.NS,D,8/28/2001 12:00:00 AM,67.800001,68.580001,67.450001,67.590001,239109.9964
HDFC.NS,D,8/29/2001 12:00:00 AM,68.000001,68.475001,67.250001,68.010001,1223159.982
HDFC.NS,D,8/30/2001 12:00:00 AM,68.010001,70.000001,68.010001,69.710001,275429.9959
HDFC.NS,D,8/31/2001 12:00:00 AM,69.200001,70.800001,69.200001,70.485001,725839.9892
HDFC.NS,D,9/3/2001 00:00:00,70.200001,70.410001,68.290001,69.180001,714529.9894
HDFC.NS,D,9/4/2001 00:00:00,69.000001,69.995001,68.700001,68.990001,425019.9937
HDFC.NS,D,9/5/2001 00:00:00,69.780001,69.875001,68.700001,69.730001,392679.9941
HDFC.NS,D,9/6/2001 00:00:00,69.700001,71.000001,69.310001,70.685001,378339.9944
HDFC.NS,D,9/7/2001 00:00:00,70.110001,71.400001,70.110001,71.050001,874669.987
HDFC.NS,D,9/10/2001 00:00:00,71.000001,72.200001,70.310001,72.035001,668439.99
HDFC.NS,D,9/11/2001 00:00:00,72.500001,72.805001,70.015001,70.935001,1087339.984
HDFC.NS,D,9/12/2001 00:00:00,69.200001,69.865001,66.000001,66.835001,429369.9936
HDFC.NS,D,9/13/2001 12:00:00 AM,68.900001,68.900001,67.000001,67.870001,268569.996
HDFC.NS,D,9/14/2001 12:00:00 AM,67.000001,68.780001,61.085001,62.075001,703399.9895
HDFC.NS,D,9/17/2001 12:00:00 AM,62.000001,64.995001,59.015001,62.030001,2443199.964
HDFC.NS,D,9/18/2001 12:00:00 AM,61.500001,64.790001,61.500001,62.735001,1045229.984
HDFC.NS,D,9/19/2001 12:00:00 AM,63.600001,67.800001,62.825001,66.660001,860959.9872
HDFC.NS,D,9/20/2001 12:00:00 AM,66.000001,66.500001,62.550001,64.565001,1896639.972
HDFC.NS,D,9/21/2001 12:00:00 AM,64.600001,66.300001,62.550001,64.420001,793779.9882
HDFC.NS,D,9/24/2001 12:00:00 AM,64.800001,65.000001,60.210001,61.790001,1259029.981
HDFC.NS,D,9/25/2001 12:00:00 AM,62.700001,67.965001,60.600001,67.455001,1102799.984
HDFC.NS,D,9/26/2001 12:00:00 AM,66.600001,67.000001,62.500001,62.995001,495719.9926
HDFC.NS,D,9/27/2001 12:00:00 AM,63.200001,65.900001,61.700001,62.995001,1121349.983
HDFC.NS,D,9/28/2001 12:00:00 AM,63.000001,64.900001,62.000001,62.345001,334879.995
HDFC.NS,D,10/1/2001 00:00:00,63.005001,65.900001,63.005001,65.375001,615629.9908
HDFC.NS,D,10/3/2001 00:00:00,64.100001,65.600001,64.000001,64.925001,452849.9933
HDFC.NS,D,10/4/2001 00:00:00,65.000001,70.190001,64.300001,69.930001,1526709.977
HDFC.NS,D,10/5/2001 00:00:00,69.800001,69.800001,66.900001,67.300001,1282349.981
HDFC.NS,D,10/8/2001 00:00:00,61.400001,67.475001,61.400001,67.015001,307229.9954
HDFC.NS,D,10/9/2001 00:00:00,67.000001,69.100001,65.700001,68.185001,707179.9895
HDFC.NS,D,10/10/2001 00:00:00,67.900001,67.950001,64.650001,65.045001,610349.9909
HDFC.NS,D,10/11/2001 00:00:00,66.500001,67.800001,65.800001,66.925001,513339.9924
HDFC.NS,D,10/12/2001 00:00:00,67.200001,67.500001,65.035001,65.770001,664509.9901
HDFC.NS,D,10/15/2001 12:00:00 AM,65.500001,67.100001,64.910001,65.265001,941069.986
HDFC.NS,D,10/16/2001 12:00:00 AM,65.895001,67.240001,65.700001,66.455001,929409.9862
HDFC.NS,D,10/17/2001 12:00:00 AM,67.990001,69.400001,65.100001,66.370001,1107709.983
HDFC.NS,D,10/18/2001 12:00:00 AM,67.200001,67.795001,64.500001,65.035001,805119.988
HDFC.NS,D,10/19/2001 12:00:00 AM,65.230001,65.700001,63.850001,64.065001,1151389.983
HDFC.NS,D,10/22/2001 12:00:00 AM,64.900001,65.000001,64.010001,64.555001,1444399.978
HDFC.NS,D,10/23/2001 12:00:00 AM,65.200001,65.890001,64.660001,65.445001,296069.9956
HDFC.NS,D,10/24/2001 12:00:00 AM,68.000001,68.800001,65.600001,67.855001,787909.9883
HDFC.NS,D,10/25/2001 12:00:00 AM,67.000001,68.000001,67.000001,67.795001,198609.997
HDFC.NS,D,10/29/2001 12:00:00 AM,67.005001,69.190001,67.000001,67.820001,838929.9875
HDFC.NS,D,10/30/2001 12:00:00 AM,67.600001,69.800001,67.200001,69.440001,560039.9917
HDFC.NS,D,10/31/2001 12:00:00 AM,68.500001,70.000001,67.640001,69.815001,577469.9914
HDFC.NS,D,11/1/2001 00:00:00,68.800001,70.400001,68.800001,70.035001,635809.9905
HDFC.NS,D,11/2/2001 00:00:00,70.400001,70.785001,70.100001,70.420001,390589.9942
HDFC.NS,D,11/5/2001 00:00:00,70.990001,70.990001,68.500001,70.010001,392919.9941
HDFC.NS,D,11/6/2001 00:00:00,69.000001,70.200001,68.905001,69.945001,502899.9925
HDFC.NS,D,11/7/2001 00:00:00,69.500001,70.980001,69.300001,70.565001,380699.9943
HDFC.NS,D,11/8/2001 00:00:00,70.175001,70.495001,69.225001,70.030001,390379.9942
HDFC.NS,D,11/9/2001 00:00:00,70.400001,70.500001,68.500001,68.845001,785539.9883
HDFC.NS,D,11/12/2001 00:00:00,68.900001,69.500001,68.800001,68.995001,166769.9975
HDFC.NS,D,11/13/2001 12:00:00 AM,69.300001,69.590001,67.985001,68.425001,315719.9953
HDFC.NS,D,11/14/2001 12:00:00 AM,69.900001,69.900001,68.400001,68.665001,46089.99931
HDFC.NS,D,11/15/2001 12:00:00 AM,68.600001,69.500001,68.600001,69.005001,400119.994
HDFC.NS,D,11/19/2001 12:00:00 AM,69.440001,69.440001,68.500001,68.910001,534369.992
HDFC.NS,D,11/20/2001 12:00:00 AM,69.600001,69.600001,67.005001,67.940001,523839.9922
HDFC.NS,D,11/21/2001 12:00:00 AM,68.500001,71.000001,68.000001,70.640001,1245539.981
HDFC.NS,D,11/22/2001 12:00:00 AM,70.200001,71.000001,70.000001,70.025001,514099.9923
HDFC.NS,D,11/23/2001 12:00:00 AM,70.000001,70.590001,69.500001,70.225001,228209.9966
HDFC.NS,D,11/26/2001 12:00:00 AM,70.040001,70.500001,70.000001,70.260001,106439.9984
HDFC.NS,D,11/27/2001 12:00:00 AM,70.205001,70.385001,70.000001,70.015001,351799.9948
HDFC.NS,D,11/28/2001 12:00:00 AM,70.300001,70.900001,69.800001,69.985001,471259.993
HDFC.NS,D,11/29/2001 12:00:00 AM,69.600001,70.000001,68.510001,68.885001,190789.9972
HDFC.NS,D,12/3/2001 00:00:00,69.420001,69.790001,68.025001,69.240001,713409.9894
HDFC.NS,D,12/4/2001 00:00:00,69.600001,69.600001,68.500001,68.710001,453529.9932
HDFC.NS,D,12/5/2001 00:00:00,69.500001,69.500001,68.300001,68.540001,378969.9944
HDFC.NS,D,12/6/2001 00:00:00,69.700001,70.380001,68.610001,69.485001,724669.9892
HDFC.NS,D,12/7/2001 00:00:00,69.800001,69.995001,69.000001,69.530001,190789.9972
HDFC.NS,D,12/10/2001 00:00:00,69.500001,69.800001,68.350001,68.575001,220489.9967
HDFC.NS,D,12/11/2001 00:00:00,69.500001,69.500001,68.100001,68.690001,139729.9979
HDFC.NS,D,12/12/2001 00:00:00,68.700001,69.450001,68.500001,68.990001,227649.9966
HDFC.NS,D,12/13/2001 12:00:00 AM,69.000001,69.000001,66.500001,68.500001,803579.988
HDFC.NS,D,12/14/2001 12:00:00 AM,68.500001,69.025001,68.000001,68.950001,306589.9954
HDFC.NS,D,12/18/2001 12:00:00 AM,69.000001,69.025001,68.210001,68.800001,205479.9969
HDFC.NS,D,12/19/2001 12:00:00 AM,68.100001,68.900001,67.030001,67.995001,520029.9923
HDFC.NS,D,12/20/2001 12:00:00 AM,68.200001,68.200001,66.600001,67.905001,684679.9898
HDFC.NS,D,12/21/2001 12:00:00 AM,67.050001,67.700001,66.400001,66.825001,413869.9938
HDFC.NS,D,12/24/2001 12:00:00 AM,67.000001,67.600001,66.580001,67.245001,228059.9966
HDFC.NS,D,12/26/2001 12:00:00 AM,67.400001,67.400001,66.510001,66.855001,94369.99859
HDFC.NS,D,12/27/2001 12:00:00 AM,66.700001,67.000001,66.500001,66.935001,402939.994
HDFC.NS,D,12/28/2001 12:00:00 AM,67.000001,67.000001,65.800001,66.865001,172379.9974
HDFC.NS,D,12/31/2001 12:00:00 AM,66.800001,67.490001,65.900001,66.610001,234309.9965
HDFC.NS,D,1/1/2002 00:00:00,66.505001,66.995001,65.900001,65.945001,91899.99863
HDFC.NS,D,1/2/2002 00:00:00,66.300001,66.545001,64.150001,64.880001,172579.9974
HDFC.NS,D,1/3/2002 00:00:00,65.690001,65.700001,64.225001,64.660001,211179.9969
HDFC.NS,D,1/4/2002 00:00:00,65.700001,65.700001,63.800001,64.300001,195949.9971
HDFC.NS,D,1/7/2002 00:00:00,64.450001,64.975001,62.000001,62.495001,969169.9856
HDFC.NS,D,1/8/2002 00:00:00,62.600001,63.400001,61.700001,62.055001,766779.9886
HDFC.NS,D,1/9/2002 00:00:00,62.400001,65.000001,62.200001,64.455001,1078449.984
HDFC.NS,D,1/10/2002 00:00:00,64.700001,65.000001,64.255001,64.705001,216529.9968
HDFC.NS,D,1/11/2002 00:00:00,65.000001,65.190001,63.310001,64.355001,986199.9853
HDFC.NS,D,1/14/2002 12:00:00 AM,65.795001,65.800001,64.300001,64.740001,1026979.985
HDFC.NS,D,1/15/2002 12:00:00 AM,64.600001,64.800001,63.300001,64.060001,783939.9883
HDFC.NS,D,1/16/2002 12:00:00 AM,64.000001,64.400001,63.300001,63.585001,1648079.975
HDFC.NS,D,1/17/2002 12:00:00 AM,63.500001,63.840001,62.500001,62.985001,418079.9938
HDFC.NS,D,1/18/2002 12:00:00 AM,63.490001,63.500001,62.130001,62.465001,529309.9921
HDFC.NS,D,1/21/2002 12:00:00 AM,62.800001,63.275001,62.600001,62.770001,431749.9936
HDFC.NS,D,1/22/2002 12:00:00 AM,63.000001,63.000001,62.500001,62.580001,93539.99861
